Formatted Date,Summary,Precip Type,Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
2011-10-25 15:00:00.000 +0200,Breezy and Mostly Cloudy,rain,13.816666666666665,0.65,29.3664,140.0,10.0464,1019.75
2011-10-27 12:00:00.000 +0200,Breezy and Mostly Cloudy,rain,14.905555555555553,0.48,32.650800000000004,149.0,9.982,1025.44
2011-10-03 12:00:00.000 +0200,Dry and Partly Cloudy,rain,22.24444444444445,0.29,3.1717,210.0,9.982,1024.56
2011-10-04 14:00:00.000 +0200,Dry and Partly Cloudy,rain,27.0,0.27,5.1842000000000015,264.0,10.3523,1021.13
2011-10-04 15:00:00.000 +0200,Dry and Partly Cloudy,rain,26.13333333333334,0.27,9.2736,281.0,9.982,1020.27
2011-10-04 16:00:00.000 +0200,Dry and Partly Cloudy,rain,26.13333333333334,0.28,4.6690000000000005,15.0,9.982,1019.87
2011-10-07 19:00:00.000 +0200,Breezy and Mostly Cloudy,rain,10.883333333333335,0.78,32.47370000000001,310.0,11.27,1005.03
2011-10-07 20:00:00.000 +0200,Breezy and Overcast,rain,9.866666666666664,0.8,30.461200000000005,311.0,11.4471,1005.88
2011-09-19 09:00:00.000 +0200,Breezy and Partly Cloudy,rain,23.46111111111113,0.5,29.8172,160.0,9.9015,1007.88
2011-09-19 12:00:00.000 +0200,Breezy and Partly Cloudy,rain,30.0,0.34,32.3449,150.0,9.982,1007.12
2011-09-19 13:00:00.000 +0200,Breezy and Partly Cloudy,rain,31.11111111111111,0.29,29.8816,150.0,9.982,1006.31
2011-09-19 14:00:00.000 +0200,Breezy and Partly Cloudy,rain,30.93888888888889,0.29,32.0551,152.0,9.982,1005.56
2011-09-19 15:00:00.000 +0200,Breezy and Partly Cloudy,rain,31.11111111111111,0.27,30.0265,150.0,9.982,1004.9
2011-09-19 18:00:00.000 +0200,Breezy and Mostly Cloudy,rain,26.91666666666667,0.39,29.3825,141.0,9.982,1005.41
2011-09-29 12:00:00.000 +0200,Dry and Partly Cloudy,rain,22.17777777777778,0.29,16.905,349.0,9.982,1027.72
2011-09-29 13:00:00.000 +0200,Dry and Partly Cloudy,rain,22.75555555555555,0.28,15.520400000000002,358.0,9.982,1027.42
2012-04-01 00:00:00.000 +0200,Breezy and Overcast,rain,9.444444444444443,0.52,35.42,340.0,16.1,1002.8
2012-04-01 02:00:00.000 +0200,Breezy and Mostly Cloudy,rain,6.855555555555558,0.54,33.2304,322.0,15.150100000000002,1004.97
2012-04-01 04:00:00.000 +0200,Breezy and Overcast,rain,6.1111111111111125,0.51,28.98,310.0,16.1,1006.0
2012-04-01 09:00:00.000 +0200,Breezy and Partly Cloudy,rain,3.888888888888889,0.52,33.81,310.0,11.27,1011.9
2012-04-01 10:00:00.000 +0200,Breezy and Partly Cloudy,rain,7.222222222222222,0.41,33.81,310.0,11.27,1012.5
2012-04-12 09:00:00.000 +0200,Light Rain,rain,12.011111111111116,0.75,12.1716,230.0,11.109000000000002,1002.7
2012-04-12 10:00:00.000 +0200,Drizzle,rain,14.716666666666667,0.59,24.794,248.0,11.109000000000002,1002.78
2012-04-14 00:00:00.000 +0200,Light Rain,rain,12.611111111111116,0.62,5.2647,55.0,16.1,999.78
2012-04-14 01:00:00.000 +0200,Light Rain,rain,11.155555555555555,0.85,3.5420000000000007,149.0,16.1,999.72
2012-04-14 03:00:00.000 +0200,Light Rain,rain,9.627777777777775,0.94,10.5294,14.0,16.1,998.15
2012-04-14 04:00:00.000 +0200,Light Rain,rain,9.588888888888887,0.94,10.6099,31.0,16.1,997.64
2012-04-14 06:00:00.000 +0200,Light Rain,rain,9.1,0.94,13.7977,24.0,11.27,996.45
2012-04-14 09:00:00.000 +0200,Light Rain,rain,10.166666666666664,0.94,12.9444,35.0,11.109000000000002,995.84
2012-04-14 10:00:00.000 +0200,Light Rain,rain,10.283333333333333,0.94,10.9158,38.0,3.944500000000001,995.92
2012-04-14 13:00:00.000 +0200,Drizzle,rain,12.92222222222222,0.89,7.486500000000001,5.0,11.109000000000002,995.15
2012-04-14 15:00:00.000 +0200,Drizzle,rain,13.833333333333336,0.78,8.7101,16.0,8.211,994.5
2012-04-14 16:00:00.000 +0200,Light Rain,rain,12.822222222222221,0.9,7.711900000000001,97.0,11.1573,994.29
2012-04-17 04:00:00.000 +0200,Light Rain,rain,6.877777777777778,0.87,17.5007,325.0,8.05,1006.62
2012-04-17 06:00:00.000 +0200,Light Rain,rain,7.85,0.9,21.574,10.0,4.025,1006.05
2012-04-17 07:00:00.000 +0200,Light Rain,rain,7.388888888888887,0.94,24.48810000000001,11.0,4.025,1006.4
2012-04-17 09:00:00.000 +0200,Light Rain,rain,7.349999999999998,0.88,24.955,19.0,5.8443000000000005,1007.08
2012-04-17 10:00:00.000 +0200,Light Rain,rain,7.349999999999998,0.88,25.3414,11.0,10.3523,1007.19
2012-04-17 12:00:00.000 +0200,Light Rain,rain,7.861111111111112,0.85,27.2734,10.0,8.5974,1007.33
2012-04-17 13:00:00.000 +0200,Light Rain,rain,7.9277777777777825,0.84,22.02480000000001,10.0,7.5348,1007.32
2012-04-17 16:00:00.000 +0200,Drizzle,rain,7.805555555555554,0.9,15.4882,6.0,10.6743,1007.18
2012-04-29 11:00:00.000 +0200,Breezy and Partly Cloudy,rain,26.07777777777777,0.29,34.775999999999996,151.0,10.3684,1020.61
2012-04-29 13:00:00.000 +0200,Breezy and Partly Cloudy,rain,27.222222222222207,0.21,37.03,160.0,9.982,1019.2
2012-04-29 14:00:00.000 +0200,Breezy and Partly Cloudy,rain,27.74444444444445,0.22,35.017500000000005,160.0,10.3684,1018.63
2012-04-29 15:00:00.000 +0200,Breezy and Partly Cloudy,rain,27.777777777777786,0.25,33.81,160.0,9.982,1017.9
2012-04-08 04:00:00.000 +0200,Breezy and Overcast,rain,7.222222222222222,0.73,28.98,320.0,16.1,999.4
2012-04-08 06:00:00.000 +0200,Breezy and Mostly Cloudy,rain,5.0,0.65,30.590000000000003,320.0,9.982,999.6
2012-04-08 09:00:00.000 +0200,Breezy and Mostly Cloudy,rain,6.1111111111111125,0.6,28.98,320.0,9.982,1001.4
2012-04-08 10:00:00.000 +0200,Breezy and Overcast,rain,6.1111111111111125,0.55,33.81,320.0,9.982,1001.6
2012-04-08 18:00:00.000 +0200,Breezy and Mostly Cloudy,rain,7.777777777777778,0.43,28.98,310.0,9.982,1003.6
2012-04-08 19:00:00.000 +0200,Breezy and Mostly Cloudy,rain,7.222222222222222,0.38,35.42,310.0,9.982,1004.1
2012-08-10 19:00:00.000 +0200,Breezy and Mostly Cloudy,rain,24.972222222222207,0.3,29.318100000000005,340.0,9.982,1016.58
2012-08-14 10:00:00.000 +0200,Dry and Partly Cloudy,rain,22.711111111111112,0.29,23.31280000000001,310.0,9.982,1013.93
2012-08-20 10:00:00.000 +0200,Dry,rain,30.0,0.29,4.4919,355.0,9.982,1022.68
2012-08-21 11:00:00.000 +0200,Dry and Partly Cloudy,rain,33.58888888888888,0.27,3.847900000000001,235.0,10.3523,1018.01
2012-08-21 18:00:00.000 +0200,Dry and Partly Cloudy,rain,36.083333333333336,0.19,0.6118,260.0,9.982,1014.8
2012-08-22 11:00:00.000 +0200,Dry and Partly Cloudy,rain,34.66111111111111,0.28,7.502600000000001,193.0,10.3523,1015.2
2012-08-22 12:00:00.000 +0200,Dry and Partly Cloudy,rain,36.0611111111111,0.24,10.851400000000002,193.0,9.982,1014.88
2012-08-24 18:00:00.000 +0200,Dry and Partly Cloudy,rain,37.244444444444454,0.19,12.4936,211.0,9.982,1008.78
2012-08-24 19:00:00.000 +0200,Dry and Partly Cloudy,rain,34.005555555555546,0.26,7.711900000000001,229.0,9.982,1008.77
2012-08-25 12:00:00.000 +0200,Dry,rain,34.78888888888889,0.25,12.2843,261.0,9.982,1011.12
2012-08-25 18:00:00.000 +0200,Dry and Partly Cloudy,rain,36.0611111111111,0.21,10.8836,271.0,9.982,1009.03
2012-08-26 16:00:00.000 +0200,Breezy,rain,30.9,0.33,30.2841,328.0,10.0464,1007.5
2012-08-26 17:00:00.000 +0200,Breezy,rain,29.93888888888889,0.35,29.0122,320.0,10.4006,1007.79
2012-08-26 18:00:00.000 +0200,Breezy and Partly Cloudy,rain,27.038888888888888,0.37,30.187500000000004,329.0,9.982,1008.19
2012-08-26 19:00:00.000 +0200,Breezy and Partly Cloudy,rain,23.772222222222233,0.42,33.05330000000001,319.0,9.982,1008.17
2012-08-26 20:00:00.000 +0200,Breezy and Partly Cloudy,rain,22.350000000000005,0.52,33.5041,311.0,10.3523,1009.55
2012-08-26 22:00:00.000 +0200,Breezy and Mostly Cloudy,rain,20.18888888888889,0.58,30.847600000000003,319.0,15.8746,1011.18
2012-08-26 23:00:00.000 +0200,Breezy and Overcast,rain,18.53888888888889,0.69,29.4147,312.0,15.3594,1012.26
2012-08-29 11:00:00.000 +0200,Dry and Partly Cloudy,rain,25.94444444444445,0.26,2.9785000000000004,271.0,10.3523,1021.01
2012-08-31 10:00:00.000 +0200,Dry and Partly Cloudy,rain,27.777777777777786,0.27,19.9157,140.0,9.982,1013.59
2012-08-31 11:00:00.000 +0200,Dry and Partly Cloudy,rain,29.83888888888889,0.24,19.416600000000006,139.0,10.3523,1013.27
2012-08-31 12:00:00.000 +0200,Dry and Partly Cloudy,rain,32.15000000000001,0.2,17.114300000000004,150.0,9.982,1012.78
2012-08-31 13:00:00.000 +0200,Dry and Partly Cloudy,rain,32.77777777777778,0.18,21.5418,160.0,9.982,1012.27
2012-08-31 14:00:00.000 +0200,Dry and Mostly Cloudy,rain,33.67222222222223,0.17,19.8352,149.0,10.3523,1011.83
2012-08-31 16:00:00.000 +0200,Dry and Mostly Cloudy,rain,33.90555555555555,0.17,21.670600000000004,141.0,9.982,1010.68
2012-08-31 18:00:00.000 +0200,Dry and Mostly Cloudy,rain,32.21666666666667,0.21,20.0606,130.0,9.982,1010.56
2012-08-31 19:00:00.000 +0200,Dry and Mostly Cloudy,rain,29.972222222222207,0.24,13.6689,120.0,9.982,1010.57
2012-08-31 20:00:00.000 +0200,Dry and Mostly Cloudy,rain,27.3,0.28,12.1072,131.0,10.3523,1011.14
2012-12-14 17:00:00.000 +0100,Breezy and Mostly Cloudy,snow,-1.0888888888888897,0.7,32.0229,140.0,9.982,1022.32
2012-12-14 18:00:00.000 +0100,Breezy and Mostly Cloudy,snow,-0.022222222222221748,0.69,35.2912,150.0,9.982,1021.83
2012-12-14 20:00:00.000 +0100,Breezy and Overcast,snow,-0.022222222222221748,0.69,32.135600000000004,140.0,11.2056,1021.84
2012-12-14 21:00:00.000 +0100,Breezy and Overcast,snow,-0.5333333333333338,0.69,30.670500000000004,140.0,15.826300000000002,1021.51
2012-12-14 22:00:00.000 +0100,Breezy and Overcast,snow,-0.5333333333333338,0.71,31.668700000000005,141.0,14.9569,1021.31
2012-12-15 01:00:00.000 +0100,Breezy and Overcast,snow,-0.6722222222222227,0.69,35.30730000000001,150.0,14.9569,1020.4
2012-12-15 02:00:00.000 +0100,Breezy and Overcast,snow,-0.5999999999999991,0.7,33.681200000000004,150.0,15.826300000000002,1020.11
2012-12-15 03:00:00.000 +0100,Breezy and Mostly Cloudy,snow,-0.6666666666666663,0.7,33.6973,150.0,15.826300000000002,1019.81
2012-12-15 04:00:00.000 +0100,Breezy and Mostly Cloudy,snow,-0.6388888888888881,0.74,35.2107,150.0,14.9569,1019.23
2012-12-15 05:00:00.000 +0100,Breezy and Mostly Cloudy,snow,-0.6888888888888879,0.76,30.8315,141.0,15.826300000000002,1018.8
2012-12-15 08:00:00.000 +0100,Breezy and Mostly Cloudy,rain,0.0500000000000019,0.82,29.3664,141.0,10.0464,1018.09
2012-12-15 09:00:00.000 +0100,Breezy and Mostly Cloudy,rain,1.0888888888888897,0.76,36.4504,150.0,11.27,1017.91
2012-12-15 13:00:00.000 +0100,Breezy and Overcast,rain,1.3333333333333326,0.85,33.3753,150.0,11.237800000000002,1016.42
2012-12-15 14:00:00.000 +0100,Breezy and Overcast,rain,2.2000000000000006,0.86,32.3449,150.0,11.125100000000002,1015.29
2012-12-15 18:00:00.000 +0100,Breezy and Overcast,rain,2.2000000000000006,0.86,35.0658,150.0,11.0446,1014.09
2012-12-15 19:00:00.000 +0100,Breezy and Overcast,rain,2.1222222222222222,0.87,31.652600000000003,150.0,10.8836,1014.02
2012-12-15 21:00:00.000 +0100,Breezy and Overcast,rain,1.6666666666666667,0.93,30.5417,150.0,11.753,1012.84
2012-12-15 23:00:00.000 +0100,Breezy and Overcast,rain,1.6666666666666667,0.93,32.4898,151.0,14.6832,1012.27
2012-12-28 20:00:00.000 +0100,Breezy and Mostly Cloudy,rain,3.8611111111111134,0.71,32.2805,0.0,10.0464,1025.85
2012-12-08 06:00:00.000 +0100,Breezy and Overcast,snow,-2.294444444444444,0.76,32.9245,51.0,9.982,1010.54
2012-12-08 14:00:00.000 +0100,Breezy and Foggy,snow,-2.85,0.92,34.4218,21.0,1.5778,1010.03
2012-12-08 15:00:00.000 +0100,Breezy and Foggy,snow,-2.7999999999999994,0.91,35.8547,21.0,1.0626000000000002,1010.35
2012-12-08 16:00:00.000 +0100,Breezy and Foggy,snow,-2.833333333333334,0.93,32.8601,22.0,1.0143,1010.38
2012-12-08 17:00:00.000 +0100,Breezy and Foggy,snow,-2.822222222222221,0.91,34.2769,20.0,1.2719,1010.87
2012-12-08 18:00:00.000 +0100,Breezy and Foggy,snow,-2.822222222222221,0.98,29.801100000000005,11.0,1.7388,1011.1
2012-12-08 19:00:00.000 +0100,Breezy and Foggy,snow,-2.7999999999999994,0.92,29.1571,10.0,1.7871000000000004,1011.72
2012-12-08 21:00:00.000 +0100,Breezy and Foggy,snow,-3.3277777777777766,0.95,31.443300000000004,10.0,1.8354,1012.69
2012-12-08 23:00:00.000 +0100,Breezy and Foggy,snow,-3.311111111111112,0.91,31.1213,0.0,1.8354,1013.0
2012-12-09 00:00:00.000 +0100,Breezy and Foggy,snow,-3.311111111111112,0.91,31.330600000000004,0.0,1.8354,1013.0
2012-12-09 01:00:00.000 +0100,Breezy and Foggy,snow,-3.7777777777777777,0.94,33.8744,0.0,1.6744,1012.33
2012-12-09 02:00:00.000 +0100,Breezy and Foggy,snow,-3.816666666666668,0.94,34.2608,0.0,2.3023,1013.23
2012-12-09 03:00:00.000 +0100,Breezy and Foggy,snow,-3.816666666666668,0.93,34.1964,350.0,2.3023,1012.98
2012-12-09 04:00:00.000 +0100,Breezy and Foggy,snow,-3.8277777777777775,0.94,33.649,351.0,2.3506,1012.24
2012-12-09 05:00:00.000 +0100,Breezy and Foggy,snow,-2.822222222222221,0.83,34.0515,350.0,2.3023,1012.59
2012-12-09 08:00:00.000 +0100,Breezy and Overcast,snow,-2.822222222222221,0.71,29.25370000000001,330.0,11.2056,1013.47
2012-02-15 23:00:00.000 +0100,Breezy and Mostly Cloudy,rain,0.5555555555555556,0.85,28.98,260.0,9.982,1000.4
2012-02-16 02:00:00.000 +0100,Breezy and Mostly Cloudy,rain,1.1111111111111112,0.78,28.98,260.0,16.1,1000.7
2012-02-16 03:00:00.000 +0100,Breezy and Overcast,rain,0.5555555555555556,0.75,35.42,280.0,16.1,1000.9
2012-02-16 04:00:00.000 +0100,Breezy and Overcast,rain,0.4666666666666686,0.73,29.978200000000005,288.0,15.150100000000002,1001.76
2012-02-16 05:00:00.000 +0100,Breezy and Overcast,rain,1.1111111111111112,0.69,37.03,300.0,9.982,1002.4
2012-02-16 06:00:00.000 +0100,Breezy and Mostly Cloudy,snow,0.0,0.75,38.64,300.0,11.27,1002.9
2012-02-16 07:00:00.000 +0100,Breezy and Mostly Cloudy,rain,0.016666666666667298,0.75,31.620400000000004,308.0,11.4471,1003.94
2012-02-16 08:00:00.000 +0100,Breezy and Mostly Cloudy,snow,0.0,0.75,30.590000000000003,320.0,11.27,1005.2
2012-02-25 03:00:00.000 +0100,Breezy,rain,6.666666666666668,0.79,28.98,290.0,0.0,1016.9
2012-02-25 08:00:00.000 +0100,Breezy and Partly Cloudy,rain,7.777777777777778,0.71,28.98,300.0,9.982,1016.6
2012-02-25 11:00:00.000 +0100,Breezy and Partly Cloudy,rain,10.0,0.61,35.42,320.0,11.27,1017.2
2012-02-25 12:00:00.000 +0100,Breezy and Partly Cloudy,rain,10.0,0.58,38.64,310.0,11.27,1017.1
2012-02-25 13:00:00.000 +0100,Breezy and Partly Cloudy,rain,10.122222222222222,0.5,34.2608,319.0,11.4471,1016.65
2012-02-29 03:00:00.000 +0100,Breezy and Overcast,rain,4.4444444444444455,0.92,32.2,310.0,4.025,1008.5
2012-02-29 05:00:00.000 +0100,Breezy and Overcast,rain,7.222222222222222,0.86,38.64,320.0,7.084000000000001,1007.7
2012-02-29 06:00:00.000 +0100,Breezy and Partly Cloudy,rain,7.222222222222222,0.86,33.81,320.0,11.27,1008.1
2012-01-13 12:00:00.000 +0100,Breezy and Partly Cloudy,rain,7.222222222222222,0.55,33.81,300.0,11.27,1016.8
2012-01-13 21:00:00.000 +0100,Breezy and Partly Cloudy,rain,2.2222222222222223,0.69,28.98,290.0,16.1,1015.9
2012-01-13 23:00:00.000 +0100,Breezy and Partly Cloudy,rain,1.6666666666666667,0.69,28.98,290.0,16.1,1016.0
2012-01-14 00:00:00.000 +0100,Breezy and Partly Cloudy,rain,1.6666666666666667,0.69,28.98,300.0,16.1,1015.9
2012-01-14 01:00:00.000 +0100,Breezy and Partly Cloudy,rain,1.6000000000000014,0.7,29.897700000000004,298.0,15.150100000000002,1015.99
2012-01-14 10:00:00.000 +0100,Breezy and Partly Cloudy,rain,3.733333333333333,0.63,31.137400000000003,297.0,11.0768,1015.62
2012-01-14 11:00:00.000 +0100,Breezy and Partly Cloudy,rain,5.0,0.6,35.42,310.0,11.27,1015.4
2012-01-14 12:00:00.000 +0100,Windy and Partly Cloudy,rain,5.0,0.53,40.25,310.0,11.27,1014.8
2012-01-14 13:00:00.000 +0100,Breezy and Partly Cloudy,rain,4.02777777777778,0.56,38.1409,311.0,11.4471,1014.79
2012-01-22 14:00:00.000 +0100,Breezy and Mostly Cloudy,rain,8.888888888888891,0.54,38.64,290.0,11.27,1009.5
2012-01-23 09:00:00.000 +0100,Breezy and Partly Cloudy,rain,7.222222222222222,0.71,38.64,290.0,11.27,1012.8
2012-01-23 10:00:00.000 +0100,Breezy and Partly Cloudy,rain,7.85,0.67,30.7993,301.0,11.0768,1013.4
2012-01-23 11:00:00.000 +0100,Breezy and Partly Cloudy,rain,8.888888888888891,0.58,35.42,300.0,11.27,1014.0
2012-01-23 12:00:00.000 +0100,Breezy and Partly Cloudy,rain,8.888888888888891,0.63,33.81,300.0,11.27,1014.4
2012-01-25 15:00:00.000 +0100,Breezy and Mostly Cloudy,rain,2.7777777777777777,0.7,30.590000000000003,10.0,9.982,1014.8
2012-01-06 12:00:00.000 +0100,Breezy and Mostly Cloudy,rain,6.1111111111111125,0.65,35.42,330.0,11.27,997.4
2012-01-06 13:00:00.000 +0100,Breezy and Mostly Cloudy,rain,6.127777777777778,0.65,34.7438,330.0,11.4471,997.48
2012-01-06 15:00:00.000 +0100,Breezy and Mostly Cloudy,rain,6.1111111111111125,0.65,33.81,330.0,11.27,999.4
2012-07-16 12:00:00.000 +0200,Breezy and Partly Cloudy,rain,22.58888888888889,0.48,29.8172,311.0,11.27,1019.99
2012-07-16 13:00:00.000 +0200,Breezy and Partly Cloudy,rain,22.73333333333333,0.44,33.971000000000004,329.0,10.0464,1020.09
2012-07-21 12:00:00.000 +0200,Breezy and Partly Cloudy,rain,27.016666666666666,0.41,29.5113,350.0,9.982,1013.59
2012-07-24 14:00:00.000 +0200,Humid and Overcast,rain,21.266666666666666,0.87,7.1645,64.0,11.0768,1019.54
2012-07-24 15:00:00.000 +0200,Humid and Mostly Cloudy,rain,21.183333333333326,0.81,16.583000000000002,70.0,7.2772,1018.57
2012-07-24 16:00:00.000 +0200,Humid and Mostly Cloudy,rain,20.21111111111111,0.86,17.1787,70.0,7.2772,1018.01
2012-07-24 17:00:00.000 +0200,Humid and Mostly Cloudy,rain,20.427777777777774,0.83,21.896,71.0,5.9731000000000005,1017.44
2012-06-25 17:00:00.000 +0200,Breezy and Partly Cloudy,rain,23.88333333333333,0.54,35.3717,341.0,11.3183,1010.95
2012-06-25 18:00:00.000 +0200,Breezy and Mostly Cloudy,rain,19.766666666666666,0.7,35.1463,340.0,11.27,1012.43
2012-06-05 19:00:00.000 +0200,Breezy and Mostly Cloudy,rain,17.755555555555556,0.51,33.005,319.0,9.982,1010.79
2012-03-11 16:00:00.000 +0100,Breezy and Partly Cloudy,rain,10.972222222222221,0.51,35.4844,308.0,11.4471,1015.02
2012-03-11 17:00:00.000 +0100,Breezy and Partly Cloudy,rain,8.888888888888891,0.63,38.64,320.0,11.27,1014.8
2012-03-11 18:00:00.000 +0100,Windy and Mostly Cloudy,rain,3.888888888888889,0.89,45.08000000000001,40.0,11.27,1015.9
2012-03-11 19:00:00.000 +0100,Breezy and Overcast,rain,3.0888888888888903,0.88,29.3825,45.0,11.4471,1017.19
2012-03-17 11:00:00.000 +0100,Dry,rain,20.0,0.26,14.49,200.0,9.982,1025.2
2012-03-17 12:00:00.000 +0100,Dry,rain,21.11111111111111,0.21,12.88,230.0,9.982,1024.6
2012-03-17 13:00:00.000 +0100,Dry,rain,21.822222222222226,0.23,16.7601,205.0,10.3684,1023.8
2012-03-17 14:00:00.000 +0100,Dry,rain,22.222222222222207,0.21,20.93,200.0,9.982,1022.8
2012-03-17 15:00:00.000 +0100,Dry,rain,22.777777777777786,0.18,17.71,200.0,9.982,1022.0
2012-03-17 16:00:00.000 +0100,Dry,rain,21.961111111111112,0.19,15.922900000000002,209.0,10.3684,1021.39
2012-03-17 17:00:00.000 +0100,Dry,rain,20.0,0.24,12.88,190.0,9.982,1021.1
2012-03-18 12:00:00.000 +0100,Dry,rain,22.222222222222207,0.25,27.37,220.0,9.982,1021.2
2012-03-18 13:00:00.000 +0100,Dry and Partly Cloudy,rain,21.99444444444445,0.23,26.8226,230.0,10.3684,1020.67
2012-03-18 14:00:00.000 +0100,Dry and Partly Cloudy,rain,22.777777777777786,0.22,22.54000000000001,220.0,9.982,1019.7
2012-03-18 15:00:00.000 +0100,Dry and Partly Cloudy,rain,22.777777777777786,0.2,25.76,240.0,9.982,1019.2
2012-03-18 16:00:00.000 +0100,Dry and Mostly Cloudy,rain,22.18888888888889,0.23,15.262800000000002,238.0,10.3684,1018.89
2012-03-18 17:00:00.000 +0100,Dry and Mostly Cloudy,rain,21.11111111111111,0.26,4.83,290.0,9.982,1018.5
2012-03-19 09:00:00.000 +0100,Breezy and Partly Cloudy,rain,16.11111111111111,0.48,28.98,290.0,9.982,1023.2
2012-03-21 15:00:00.000 +0100,Dry,rain,20.0,0.21,14.49,320.0,9.982,1032.2
2012-03-22 12:00:00.000 +0100,Dry and Partly Cloudy,rain,20.0,0.28,1.61,140.0,9.982,1031.3
2012-03-22 15:00:00.000 +0100,Dry and Partly Cloudy,rain,21.11111111111111,0.24,3.22,230.0,9.982,1029.2
2012-03-22 16:00:00.000 +0100,Dry and Partly Cloudy,rain,21.06111111111111,0.24,2.0447,234.0,10.3684,1028.78
2012-03-23 11:00:00.000 +0100,Dry and Partly Cloudy,rain,20.0,0.24,4.83,230.0,9.982,1026.6
2012-03-23 12:00:00.000 +0100,Dry and Partly Cloudy,rain,21.11111111111111,0.2,9.66,340.0,9.982,1026.2
2012-03-23 13:00:00.000 +0100,Dry and Partly Cloudy,rain,22.1,0.2,7.7924000000000015,298.0,10.3684,1025.62
2012-03-23 14:00:00.000 +0100,Dry,rain,22.222222222222207,0.19,9.66,300.0,9.982,1024.7
2012-03-23 15:00:00.000 +0100,Dry and Partly Cloudy,rain,22.222222222222207,0.19,11.27,0.0,9.982,1023.9
2012-03-23 16:00:00.000 +0100,Dry and Partly Cloudy,rain,22.222222222222207,0.2,6.4883000000000015,343.0,10.3684,1023.53
2012-03-23 17:00:00.000 +0100,Dry and Partly Cloudy,rain,21.11111111111111,0.21,0.0,0.0,9.982,1023.0
2012-03-24 14:00:00.000 +0100,Dry and Mostly Cloudy,rain,22.222222222222207,0.25,8.05,30.0,9.982,1022.0
2012-03-24 15:00:00.000 +0100,Dry and Partly Cloudy,rain,22.222222222222207,0.23,9.66,350.0,9.982,1021.7
2012-03-24 17:00:00.000 +0100,Dry and Partly Cloudy,rain,20.0,0.28,11.27,40.0,9.982,1020.9
2012-03-25 13:00:00.000 +0200,Dry,rain,21.11111111111111,0.29,12.88,310.0,9.982,1022.2
2012-03-25 14:00:00.000 +0200,Dry,rain,22.05,0.25,16.711800000000004,288.0,10.3684,1021.63
2012-03-25 15:00:00.000 +0200,Dry and Partly Cloudy,rain,22.222222222222207,0.23,20.93,300.0,11.27,1020.7
2012-03-25 16:00:00.000 +0200,Dry and Partly Cloudy,rain,22.222222222222207,0.19,20.93,320.0,9.982,1020.1
2012-03-25 17:00:00.000 +0200,Dry and Partly Cloudy,rain,21.11111111111111,0.18,22.3307,326.0,10.3684,1019.83
2012-03-25 18:00:00.000 +0200,Dry and Partly Cloudy,rain,20.0,0.18,22.54000000000001,320.0,9.982,1019.5
2012-03-29 11:00:00.000 +0200,Breezy and Overcast,rain,16.755555555555553,0.34,33.0694,289.0,10.3201,1012.31
2012-03-29 12:00:00.000 +0200,Breezy and Mostly Cloudy,rain,17.566666666666666,0.32,36.2894,282.0,9.982,1011.26
2012-03-29 13:00:00.000 +0200,Breezy and Overcast,rain,17.777777777777782,0.3,38.64,290.0,11.27,1010.7
2012-03-29 15:00:00.000 +0200,Windy and Overcast,rain,18.88888888888889,0.19,41.86,300.0,11.27,1009.0
2012-03-29 21:00:00.000 +0200,Breezy and Overcast,rain,13.888888888888893,0.33,30.590000000000003,330.0,9.982,1007.9
2012-03-30 00:00:00.000 +0200,Breezy and Overcast,rain,10.0,0.54,32.2,320.0,16.1,1008.8
2012-03-30 01:00:00.000 +0200,Breezy and Overcast,rain,9.444444444444443,0.54,28.98,310.0,16.1,1008.3
2012-03-30 08:00:00.000 +0200,Breezy and Mostly Cloudy,rain,7.6555555555555586,0.79,33.8744,288.0,11.0768,1006.87
2012-03-30 09:00:00.000 +0200,Breezy and Mostly Cloudy,rain,8.888888888888891,0.71,37.03,300.0,11.27,1006.9
2012-03-30 10:00:00.000 +0200,Windy and Partly Cloudy,rain,10.0,0.61,40.25,300.0,11.27,1006.7
2012-03-30 11:00:00.000 +0200,Breezy and Partly Cloudy,rain,11.91111111111111,0.49,38.0443,317.0,11.4471,1007.17
2012-03-30 12:00:00.000 +0200,Windy and Partly Cloudy,rain,12.777777777777779,0.41,41.86,320.0,11.27,1007.1
2012-03-30 13:00:00.000 +0200,Breezy and Partly Cloudy,rain,12.777777777777779,0.38,33.81,310.0,9.982,1007.1
2012-03-30 14:00:00.000 +0200,Breezy and Mostly Cloudy,rain,13.75,0.34,34.2769,303.0,10.3684,1007.18
2012-03-30 15:00:00.000 +0200,Breezy and Mostly Cloudy,rain,12.777777777777779,0.35,35.42,300.0,11.27,1006.7
2012-03-30 16:00:00.000 +0200,Windy and Mostly Cloudy,rain,12.222222222222221,0.37,41.86,290.0,9.982,1006.7
2012-03-30 18:00:00.000 +0200,Breezy and Mostly Cloudy,rain,12.222222222222221,0.37,30.590000000000003,300.0,9.982,1006.8
2012-03-30 21:00:00.000 +0200,Breezy and Overcast,rain,10.0,0.61,30.590000000000003,280.0,11.27,1008.2
2012-03-30 22:00:00.000 +0200,Breezy,rain,9.444444444444443,0.68,32.2,280.0,0.0,1008.3
2012-03-31 00:00:00.000 +0200,Breezy and Overcast,rain,8.333333333333334,0.83,32.2,280.0,16.1,1008.3
